Nasdaq Traded,Symbol,Security Name,Listing Exchange,Market Category,ETF,Round Lot Size,Test Issue,Financial Status,CQS Symbol,NASDAQ Symbol,NextShares,Industry,Source
Y,RKDA,"Arcadia Biosciences, Inc. - Common Stock",Q,S,N,100.0,N,N,,RKDA,N,Consumer Defensive,Yahoo Finance
Y,RMCF,"Rocky Mountain Chocolate Factory, Inc. - Common Stock",Q,G,N,100.0,N,N,,RMCF,N,Consumer Defensive,Yahoo Finance
Y,SAM,"Boston Beer Company, Inc. (The) Common Stock",N, ,N,100.0,N,,SAM,SAM,N,Consumer Defensive,Yahoo Finance
Y,SENEA,Seneca Foods Corp. - Class A Common Stock,Q,Q,N,100.0,N,N,,SENEA,N,Consumer Defensive,Yahoo Finance
Y,SENEB,Seneca Foods Corp. - Class B Common Stock,Q,Q,N,100.0,N,N,,SENEB,N,Consumer Defensive,Yahoo Finance
Y,SFM,"Sprouts Farmers Market, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SFM,N,Consumer Defensive,Yahoo Finance
Y,SJM,J.M. Smucker Company (The) New Common Stock,N, ,N,100.0,N,,SJM,SJM,N,Consumer Defensive,Yahoo Finance
Y,SMPL,The Simply Good Foods Company - Common Stock,Q,S,N,100.0,N,N,,SMPL,N,Consumer Defensive,Yahoo Finance
Y,SNDL,Sundial Growers Inc. - Common Shares,Q,Q,N,100.0,N,N,,SNDL,N,Consumer Defensive,Yahoo Finance
Y,SPB,"Spectrum Brands Holdings, Inc. Common Stock",N, ,N,100.0,N,,SPB,SPB,N,Consumer Defensive,Yahoo Finance
Y,SPTN,SpartanNash Company - Common Stock,Q,Q,N,100.0,N,N,,SPTN,N,Consumer Defensive,Yahoo Finance
Y,STG,"Sunlands Technology Group American Depositary Shares, representing Class A ordinary shares",N, ,N,100.0,N,,STG,STG,N,Consumer Defensive,Yahoo Finance
Y,STKL,"SunOpta, Inc. - Common Stock",Q,Q,N,100.0,N,N,,STKL,N,Consumer Defensive,Yahoo Finance
Y,STRA,"Strategic Education, Inc. - Common Stock",Q,Q,N,100.0,N,N,,STRA,N,Consumer Defensive,Yahoo Finance
Y,STZ,"Constellation Brands, Inc. Common Stock",N, ,N,100.0,N,,STZ,STZ,N,Consumer Defensive,Yahoo Finance
Y,SYY,Sysco Corporation Common Stock,N, ,N,100.0,N,,SYY,SYY,N,Consumer Defensive,Yahoo Finance
Y,TAL,TAL Education Group American Depositary Shares,N, ,N,100.0,N,,TAL,TAL,N,Consumer Defensive,Yahoo Finance
Y,TANH,Tantech Holdings Ltd. - Common Stock,Q,S,N,100.0,N,N,,TANH,N,Consumer Defensive,Yahoo Finance
Y,TAP,Molson Coors Beverage Company Class B Common Stock,N, ,N,100.0,N,,TAP,TAP,N,Consumer Defensive,Yahoo Finance
Y,TGT,Target Corporation Common Stock,N, ,N,100.0,N,,TGT,TGT,N,Consumer Defensive,Yahoo Finance
Y,THS,"Treehouse Foods, Inc. Common Stock",N, ,N,100.0,N,,THS,THS,N,Consumer Defensive,Yahoo Finance
Y,TPB,"Turning Point Brands, Inc. Common Stock",N, ,N,100.0,N,,TPB,TPB,N,Consumer Defensive,Yahoo Finance
Y,TR,"Tootsie Roll Industries, Inc. Common Stock",N, ,N,100.0,N,,TR,TR,N,Consumer Defensive,Yahoo Finance
Y,TSN,"Tyson Foods, Inc. Common Stock",N, ,N,100.0,N,,TSN,TSN,N,Consumer Defensive,Yahoo Finance
Y,UG,"United-Guardian, Inc. - Common Stock",Q,G,N,100.0,N,N,,UG,N,Consumer Defensive,Yahoo Finance
Y,UL,Unilever PLC Common Stock,N, ,N,100.0,N,,UL,UL,N,Consumer Defensive,Yahoo Finance
Y,UNFI,"United Natural Foods, Inc. Common Stock",N, ,N,100.0,N,,UNFI,UNFI,N,Consumer Defensive,Yahoo Finance
Y,USFD,US Foods Holding Corp. Common Stock,N, ,N,100.0,N,,USFD,USFD,N,Consumer Defensive,Yahoo Finance
Y,USNA,"USANA Health Sciences, Inc. Common Stock",N, ,N,100.0,N,,USNA,USNA,N,Consumer Defensive,Yahoo Finance
Y,UTI,Universal Technical Institute Inc Common Stock,N, ,N,100.0,N,,UTI,UTI,N,Consumer Defensive,Yahoo Finance
Y,UVV,Universal Corporation Common Stock,N, ,N,100.0,N,,UVV,UVV,N,Consumer Defensive,Yahoo Finance
