Nasdaq Traded,Symbol,Security Name,Listing Exchange,Market Category,ETF,Round Lot Size,Test Issue,Financial Status,CQS Symbol,NASDAQ Symbol,NextShares,Industry,Source
Y,LMPX,"LMP Automotive Holdings, Inc. - Common Stock",Q,S,N,100.0,N,N,,LMPX,N,Consumer Cyclical,Yahoo Finance
Y,LOCO,"El Pollo Loco Holdings, Inc. - Common Stock",Q,Q,N,100.0,N,N,,LOCO,N,Consumer Cyclical,Yahoo Finance
Y,LOGC,"LogicBio Therapeutics, Inc. - Common Stock",Q,G,N,100.0,N,N,,LOGC,N,Consumer Cyclical,Yahoo Finance
Y,LOVE,The Lovesac Company - Common Stock,Q,G,N,100.0,N,N,,LOVE,N,Consumer Cyclical,Yahoo Finance
Y,LOW,"Lowe's Companies, Inc. Common Stock",N, ,N,100.0,N,,LOW,LOW,N,Consumer Cyclical,Yahoo Finance
Y,LQDT,"Liquidity Services, Inc. - Common Stock",Q,Q,N,100.0,N,N,,LQDT,N,Consumer Cyclical,Yahoo Finance
Y,LULU,lululemon athletica inc. - Common Stock,Q,Q,N,100.0,N,N,,LULU,N,Consumer Cyclical,Yahoo Finance
Y,LVS,Las Vegas Sands Corp. Common Stock,N, ,N,100.0,N,,LVS,LVS,N,Consumer Cyclical,Yahoo Finance
Y,LZB,La-Z-Boy Incorporated Common Stock,N, ,N,100.0,N,,LZB,LZB,N,Consumer Cyclical,Yahoo Finance
Y,M,Macy's Inc Common Stock,N, ,N,100.0,N,,M,M,N,Consumer Cyclical,Yahoo Finance
Y,MAR,Marriott International - Class A Common Stock,Q,Q,N,100.0,N,N,,MAR,N,Consumer Cyclical,Yahoo Finance
Y,MAT,"Mattel, Inc. - Common Stock",Q,Q,N,100.0,N,N,,MAT,N,Consumer Cyclical,Yahoo Finance
Y,MBUU,"Malibu Boats, Inc. - Common Stock",Q,G,N,100.0,N,N,,MBUU,N,Consumer Cyclical,Yahoo Finance
Y,MCD,McDonald's Corporation Common Stock,N, ,N,100.0,N,,MCD,MCD,N,Consumer Cyclical,Yahoo Finance
Y,MCFT,"MasterCraft Boat Holdings, Inc. - Common Stock",Q,G,N,100.0,N,N,,MCFT,N,Consumer Cyclical,Yahoo Finance
Y,MCRI,"Monarch Casino & Resort, Inc. - Common Stock",Q,Q,N,100.0,N,N,,MCRI,N,Consumer Cyclical,Yahoo Finance
Y,MED,MEDIFAST INC Common Stock,N, ,N,100.0,N,,MED,MED,N,Consumer Cyclical,Yahoo Finance
Y,MELI,"MercadoLibre, Inc. - Common Stock",Q,Q,N,100.0,N,N,,MELI,N,Consumer Cyclical,Yahoo Finance
Y,MGA,"Magna International, Inc. Common Stock",N, ,N,100.0,N,,MGA,MGA,N,Consumer Cyclical,Yahoo Finance
Y,MGM,MGM Resorts International Common Stock,N, ,N,100.0,N,,MGM,MGM,N,Consumer Cyclical,Yahoo Finance
Y,MHK,"Mohawk Industries, Inc. Common Stock",N, ,N,100.0,N,,MHK,MHK,N,Consumer Cyclical,Yahoo Finance
Y,MHO,"M/I Homes, Inc. Common Stock",N, ,N,100.0,N,,MHO,MHO,N,Consumer Cyclical,Yahoo Finance
Y,MLCO,Melco Resorts & Entertainment Limited - American Depositary Shares ,Q,Q,N,100.0,N,N,,MLCO,N,Consumer Cyclical,Yahoo Finance
Y,MLR,"Miller Industries, Inc. Common Stock",N, ,N,100.0,N,,MLR,MLR,N,Consumer Cyclical,Yahoo Finance
Y,MMYT,MakeMyTrip Limited - Ordinary Shares,Q,Q,N,100.0,N,N,,MMYT,N,Consumer Cyclical,Yahoo Finance
Y,MNRO,"Monro, Inc.  - Common Stock",Q,Q,N,100.0,N,N,,MNRO,N,Consumer Cyclical,Yahoo Finance
Y,MOD,Modine Manufacturing Company Common Stock,N, ,N,100.0,N,,MOD,MOD,N,Consumer Cyclical,Yahoo Finance
Y,MOGU,MOGU Inc. American Depositary Shares (each  representing 25 Class A Ordinary Shares),N, ,N,100.0,N,,MOGU,MOGU,N,Consumer Cyclical,Yahoo Finance
Y,MOV,Movado Group Inc. Common Stock,N, ,N,100.0,N,,MOV,MOV,N,Consumer Cyclical,Yahoo Finance
Y,MPAA,"Motorcar Parts of America, Inc. - Common Stock",Q,Q,N,100.0,N,N,,MPAA,N,Consumer Cyclical,Yahoo Finance
Y,MPX,Marine Products Corporation Common Stock,N, ,N,100.0,N,,MPX,MPX,N,Consumer Cyclical,Yahoo Finance
Y,MSC,"Studio City International Holdings Limited American depositary shares, each representing four  Class A ordinary shares",N, ,N,100.0,N,,MSC,MSC,N,Consumer Cyclical,Yahoo Finance
Y,MTH,Meritage Homes Corporation Common Stock,N, ,N,100.0,N,,MTH,MTH,N,Consumer Cyclical,Yahoo Finance
Y,MTN,"Vail Resorts, Inc. Common Stock",N, ,N,100.0,N,,MTN,MTN,N,Consumer Cyclical,Yahoo Finance
Y,MUSA,Murphy USA Inc. Common Stock,N, ,N,100.0,N,,MUSA,MUSA,N,Consumer Cyclical,Yahoo Finance
Y,MYE,"Myers Industries, Inc. Common Stock",N, ,N,100.0,N,,MYE,MYE,N,Consumer Cyclical,Yahoo Finance
Y,NATH,"Nathan's Famous, Inc. - Common Stock",Q,Q,N,100.0,N,N,,NATH,N,Consumer Cyclical,Yahoo Finance
Y,NCLH,Norwegian Cruise Line Holdings Ltd. Ordinary Shares,N, ,N,100.0,N,,NCLH,NCLH,N,Consumer Cyclical,Yahoo Finance
Y,NDLS,Noodles & Company - Common Stock,Q,Q,N,100.0,N,N,,NDLS,N,Consumer Cyclical,Yahoo Finance
Y,NHTC,Natural Health Trends Corp. - Commn Stock,Q,S,N,100.0,N,N,,NHTC,N,Consumer Cyclical,Yahoo Finance
Y,NIO,"NIO Inc. American depositary shares, each  representing one Class A ordinary share",N, ,N,100.0,N,,NIO,NIO,N,Consumer Cyclical,Yahoo Finance
Y,NIU,Niu Technologies - American Depositary Shares,Q,G,N,100.0,N,N,,NIU,N,Consumer Cyclical,Yahoo Finance
Y,NKE,"Nike, Inc. Common Stock",N, ,N,100.0,N,,NKE,NKE,N,Consumer Cyclical,Yahoo Finance
Y,NTRP,"Neurotrope, Inc. - Common Stock",Q,S,N,100.0,N,N,,NTRP,N,Consumer Cyclical,Yahoo Finance
Y,NTZ,"Natuzzi, S.p.A.",N, ,N,100.0,N,,NTZ,NTZ,N,Consumer Cyclical,Yahoo Finance
Y,NVFY,"Nova Lifestyle, Inc - Common Stock",Q,S,N,100.0,N,N,,NVFY,N,Consumer Cyclical,Yahoo Finance
Y,NVR,"NVR, Inc. Common Stock",N, ,N,10.0,N,,NVR,NVR,N,Consumer Cyclical,Yahoo Finance
Y,ODP,"Office Depot, Inc. - Common Stock",Q,Q,N,100.0,N,N,,ODP,N,Consumer Cyclical,Yahoo Finance
Y,OI,"O-I Glass, Inc. Common Stock",N, ,N,100.0,N,,OI,OI,N,Consumer Cyclical,Yahoo Finance
Y,ONEW,OneWater Marine Inc. - Class A Common Stock,Q,G,N,100.0,N,N,,ONEW,N,Consumer Cyclical,Yahoo Finance
Y,ORLY,"O'Reilly Automotive, Inc. - Common Stock",Q,Q,N,100.0,N,N,,ORLY,N,Consumer Cyclical,Yahoo Finance
Y,OSW,OneSpaWorld Holdings Limited - Common Shares,Q,S,N,100.0,N,N,,OSW,N,Consumer Cyclical,Yahoo Finance
Y,OXM,"Oxford Industries, Inc. Common Stock",N, ,N,100.0,N,,OXM,OXM,N,Consumer Cyclical,Yahoo Finance
Y,PACK,Ranpak Holdings Corp Class A Common Stock,N, ,N,100.0,N,,PACK,PACK,N,Consumer Cyclical,Yahoo Finance
Y,PAG,"Penske Automotive Group, Inc. Common Stock",N, ,N,100.0,N,,PAG,PAG,N,Consumer Cyclical,Yahoo Finance
Y,PATK,"Patrick Industries, Inc. - Common Stock",Q,Q,N,100.0,N,N,,PATK,N,Consumer Cyclical,Yahoo Finance
Y,PBPB,Potbelly Corporation - Common Stock,Q,Q,N,100.0,N,N,,PBPB,N,Consumer Cyclical,Yahoo Finance
Y,PDD,Pinduoduo Inc. - American Depositary Shares,Q,Q,N,100.0,N,N,,PDD,N,Consumer Cyclical,Yahoo Finance
Y,PENN,"Penn National Gaming, Inc. - Common Stock",Q,Q,N,100.0,N,N,,PENN,N,Consumer Cyclical,Yahoo Finance
Y,PETZ,"TDH Holdings, Inc. - Common Shares",Q,S,N,100.0,N,N,,PETZ,N,Consumer Cyclical,Yahoo Finance
Y,PHM,"PulteGroup, Inc. Common Stock",N, ,N,100.0,N,,PHM,PHM,N,Consumer Cyclical,Yahoo Finance
Y,PII,Polaris Inc. Common Stock,N, ,N,100.0,N,,PII,PII,N,Consumer Cyclical,Yahoo Finance
Y,PKG,Packaging Corporation of America Common Stock,N, ,N,100.0,N,,PKG,PKG,N,Consumer Cyclical,Yahoo Finance
Y,PLCE,"Children's Place, Inc. (The) - Common Stock",Q,Q,N,100.0,N,N,,PLCE,N,Consumer Cyclical,Yahoo Finance
Y,PLNT,"Planet Fitness, Inc. Common Stock",N, ,N,100.0,N,,PLNT,PLNT,N,Consumer Cyclical,Yahoo Finance
Y,PLOW,"Douglas Dynamics, Inc. Common Stock",N, ,N,100.0,N,,PLOW,PLOW,N,Consumer Cyclical,Yahoo Finance
Y,PRPL,"Purple Innovation, Inc. - Common Stock",Q,S,N,100.0,N,N,,PRPL,N,Consumer Cyclical,Yahoo Finance
Y,PRTS,"U.S. Auto Parts Network, Inc. - Common Stock",Q,Q,N,100.0,N,N,,PRTS,N,Consumer Cyclical,Yahoo Finance
Y,PTON,"Peloton Interactive, Inc. - Common Stock",Q,Q,N,100.0,N,N,,PTON,N,Consumer Cyclical,Yahoo Finance
Y,PVH,PVH Corp. Common Stock,N, ,N,100.0,N,,PVH,PVH,N,Consumer Cyclical,Yahoo Finance
Y,PZZA,"Papa John's International, Inc. - Common Stock",Q,Q,N,100.0,N,N,,PZZA,N,Consumer Cyclical,Yahoo Finance
Y,QSR,Restaurant Brands International Inc. Common Shares,N, ,N,100.0,N,,QSR,QSR,N,Consumer Cyclical,Yahoo Finance
Y,RACE,Ferrari N.V. Common Shares,N, ,N,100.0,N,,RACE,RACE,N,Consumer Cyclical,Yahoo Finance
Y,RAVE,"Rave Restaurant Group, Inc. - Common Stock",Q,S,N,100.0,N,N,,RAVE,N,Consumer Cyclical,Yahoo Finance
Y,RCKY,"Rocky Brands, Inc. - Common Stock",Q,Q,N,100.0,N,N,,RCKY,N,Consumer Cyclical,Yahoo Finance
Y,RCL,Royal Caribbean Cruises Ltd. Common Stock,N, ,N,100.0,N,,RCL,RCL,N,Consumer Cyclical,Yahoo Finance
Y,REAL,"The RealReal, Inc. - Common Stock",Q,Q,N,100.0,N,N,,REAL,N,Consumer Cyclical,Yahoo Finance
Y,REYN,Reynolds Consumer Products Inc. - Common Stock,Q,Q,N,100.0,N,N,,REYN,N,Consumer Cyclical,Yahoo Finance
Y,RGS,Regis Corporation Common Stock,N, ,N,100.0,N,,RGS,RGS,N,Consumer Cyclical,Yahoo Finance
Y,RH,RH Common Stock,N, ,N,100.0,N,,RH,RH,N,Consumer Cyclical,Yahoo Finance
Y,RICK,"RCI Hospitality Holdings, Inc. - Common Stock",Q,G,N,100.0,N,N,,RICK,N,Consumer Cyclical,Yahoo Finance
Y,RL,Ralph Lauren Corporation Common Stock,N, ,N,100.0,N,,RL,RL,N,Consumer Cyclical,Yahoo Finance
Y,ROL,"Rollins, Inc. Common Stock",N, ,N,100.0,N,,ROL,ROL,N,Consumer Cyclical,Yahoo Finance
Y,ROST,"Ross Stores, Inc. - Common Stock",Q,Q,N,100.0,N,N,,ROST,N,Consumer Cyclical,Yahoo Finance
Y,RRGB,"Red Robin Gourmet Burgers, Inc. - Common Stock",Q,Q,N,100.0,N,N,,RRGB,N,Consumer Cyclical,Yahoo Finance
Y,RRR,"Red Rock Resorts, Inc. - Class A Common Stock",Q,Q,N,100.0,N,N,,RRR,N,Consumer Cyclical,Yahoo Finance
Y,RUSHA,"Rush Enterprises, Inc. - Class A Common Stock",Q,Q,N,100.0,N,N,,RUSHA,N,Consumer Cyclical,Yahoo Finance
Y,RUSHB,"Rush Enterprises, Inc. - Class B Common Stock",Q,Q,N,100.0,N,N,,RUSHB,N,Consumer Cyclical,Yahoo Finance
Y,RVLV,"Revolve Group, Inc. Class A Common Stock",N, ,N,100.0,N,,RVLV,RVLV,N,Consumer Cyclical,Yahoo Finance
Y,SAH,"Sonic Automotive, Inc. Common Stock",N, ,N,100.0,N,,SAH,SAH,N,Consumer Cyclical,Yahoo Finance
Y,SBH,"Sally Beauty Holdings, Inc. (Name to be changed from Sally Holdings, Inc.) Common Stock",N, ,N,100.0,N,,SBH,SBH,N,Consumer Cyclical,Yahoo Finance
Y,SBUX,Starbucks Corporation - Common Stock,Q,Q,N,100.0,N,N,,SBUX,N,Consumer Cyclical,Yahoo Finance
Y,SCI,Service Corporation International Common Stock,N, ,N,100.0,N,,SCI,SCI,N,Consumer Cyclical,Yahoo Finance
Y,SCS,Steelcase Inc. Common Stock,N, ,N,100.0,N,,SCS,SCS,N,Consumer Cyclical,Yahoo Finance
Y,SCVL,"Shoe Carnival, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SCVL,N,Consumer Cyclical,Yahoo Finance
Y,SE,"Sea Limited American Depositary Shares, each representing one Class A Ordinary Share",N, ,N,100.0,N,,SE,SE,N,Consumer Cyclical,Yahoo Finance
Y,SEE,Sealed Air Corporation Common Stock,N, ,N,100.0,N,,SEE,SEE,N,Consumer Cyclical,Yahoo Finance
Y,SES,"Synthesis Energy Systems, Inc. - Common Stock",Q,S,N,100.0,N,H,,SES,N,Consumer Cyclical,Yahoo Finance
Y,SFIX,"Stitch Fix, Inc. - Class A Common Stock",Q,Q,N,100.0,N,N,,SFIX,N,Consumer Cyclical,Yahoo Finance
Y,SG,"Sirius International Insurance Group, Ltd. - Common Share",Q,Q,N,100.0,N,N,,SG,N,Consumer Cyclical,Yahoo Finance
Y,SGC,"Superior Group of Companies, Inc. - Common Stock",Q,G,N,100.0,N,N,,SGC,N,Consumer Cyclical,Yahoo Finance
Y,SHAK,"Shake Shack, Inc. Class A Common Stock",N, ,N,100.0,N,,SHAK,SHAK,N,Consumer Cyclical,Yahoo Finance
Y,SHOO,"Steven Madden, Ltd. - Common Stock",Q,Q,N,100.0,N,N,,SHOO,N,Consumer Cyclical,Yahoo Finance
Y,SIG,Signet Jewelers Limited Common Shares,N, ,N,100.0,N,,SIG,SIG,N,Consumer Cyclical,Yahoo Finance
Y,SKX,"Skechers U.S.A., Inc. Common Stock",N, ,N,100.0,N,,SKX,SKX,N,Consumer Cyclical,Yahoo Finance
Y,SKY,Skyline Champion Corporation Common Stock,N, ,N,100.0,N,,SKY,SKY,N,Consumer Cyclical,Yahoo Finance
Y,SLGN,Silgan Holdings Inc. - Common Stock,Q,Q,N,100.0,N,N,,SLGN,N,Consumer Cyclical,Yahoo Finance
Y,SMP,"Standard Motor Products, Inc. Common Stock",N, ,N,100.0,N,,SMP,SMP,N,Consumer Cyclical,Yahoo Finance
Y,SNBR,Sleep Number Corporation - Common Stock,Q,Q,N,100.0,N,N,,SNBR,N,Consumer Cyclical,Yahoo Finance
Y,SON,Sonoco Products Company Common Stock,N, ,N,100.0,N,,SON,SON,N,Consumer Cyclical,Yahoo Finance
Y,SPWH,"Sportsman's Warehouse Holdings, Inc. - Common Stock",Q,Q,N,100.0,N,N,,SPWH,N,Consumer Cyclical,Yahoo Finance
Y,SRI,"Stoneridge, Inc. Common Stock",N, ,N,100.0,N,,SRI,SRI,N,Consumer Cyclical,Yahoo Finance
Y,STKS,"The ONE Group Hospitality, Inc. - Common Stock",Q,S,N,100.0,N,N,,STKS,N,Consumer Cyclical,Yahoo Finance
Y,STRT,STRATTEC SECURITY CORPORATION - Common Stock,Q,G,N,100.0,N,N,,STRT,N,Consumer Cyclical,Yahoo Finance
Y,SYPR,"Sypris Solutions, Inc. - Common Stock",Q,G,N,100.0,N,D,,SYPR,N,Consumer Cyclical,Yahoo Finance
Y,TCOM,Trip.com Group Limited - American Depositary Shares,Q,Q,N,100.0,N,N,,TCOM,N,Consumer Cyclical,Yahoo Finance
Y,THO,"Thor Industries, Inc. Common Stock",N, ,N,100.0,N,,THO,THO,N,Consumer Cyclical,Yahoo Finance
Y,THRM,Gentherm Inc - Common Stock,Q,Q,N,100.0,N,N,,THRM,N,Consumer Cyclical,Yahoo Finance
Y,TILE,"Interface, Inc. - Common Stock",Q,Q,N,100.0,N,N,,TILE,N,Consumer Cyclical,Yahoo Finance
Y,TJX,"TJX Companies, Inc. (The) Common Stock",N, ,N,100.0,N,,TJX,TJX,N,Consumer Cyclical,Yahoo Finance
Y,TLF,"Tandy Leather Factory, Inc. - Common Stock",Q,G,N,100.0,N,E,,TLF,N,Consumer Cyclical,Yahoo Finance
Y,TLYS,"Tilly's, Inc. Common Stock",N, ,N,100.0,N,,TLYS,TLYS,N,Consumer Cyclical,Yahoo Finance
Y,TM,Toyota Motor Corporation Common Stock,N, ,N,100.0,N,,TM,TM,N,Consumer Cyclical,Yahoo Finance
Y,TMHC,Taylor Morrison Home Corporation Common Stock,N, ,N,100.0,N,,TMHC,TMHC,N,Consumer Cyclical,Yahoo Finance
Y,TOL,"Toll Brothers, Inc. Common Stock",N, ,N,100.0,N,,TOL,TOL,N,Consumer Cyclical,Yahoo Finance
Y,TOUR,Tuniu Corporation - American Depositary Shares,Q,G,N,100.0,N,N,,TOUR,N,Consumer Cyclical,Yahoo Finance
Y,TPH,"TRI Pointe Group, Inc. Common Stock",N, ,N,100.0,N,,TPH,TPH,N,Consumer Cyclical,Yahoo Finance
Y,TPR,"Tapestry, Inc. Common Stock",N, ,N,100.0,N,,TPR,TPR,N,Consumer Cyclical,Yahoo Finance
Y,TRIP,"TripAdvisor, Inc. - Common Stock",Q,Q,N,100.0,N,N,,TRIP,N,Consumer Cyclical,Yahoo Finance
Y,TRS,TriMas Corporation - Common Stock,Q,Q,N,100.0,N,N,,TRS,N,Consumer Cyclical,Yahoo Finance
Y,TSCO,Tractor Supply Company - Common Stock,Q,Q,N,100.0,N,N,,TSCO,N,Consumer Cyclical,Yahoo Finance
Y,TSLA,"Tesla, Inc.  - Common Stock",Q,Q,N,100.0,N,N,,TSLA,N,Consumer Cyclical,Yahoo Finance
Y,TXRH,"Texas Roadhouse, Inc. - Common Stock",Q,Q,N,100.0,N,N,,TXRH,N,Consumer Cyclical,Yahoo Finance
Y,UA,"Under Armour, Inc. Class C Common Stock",N, ,N,100.0,N,,UA,UA,N,Consumer Cyclical,Yahoo Finance
Y,UAA,"Under Armour, Inc. Class A Common Stock",N, ,N,100.0,N,,UAA,UAA,N,Consumer Cyclical,Yahoo Finance
Y,UFI,"Unifi, Inc. New Common Stock",N, ,N,100.0,N,,UFI,UFI,N,Consumer Cyclical,Yahoo Finance
Y,ULTA,"Ulta Beauty, Inc. - Common Stock",Q,Q,N,100.0,N,N,,ULTA,N,Consumer Cyclical,Yahoo Finance
Y,URBN,"Urban Outfitters, Inc. - Common Stock",Q,Q,N,100.0,N,N,,URBN,N,Consumer Cyclical,Yahoo Finance
Y,UXIN,Uxin Limited - American Depositary Shares,Q,Q,N,100.0,N,N,,UXIN,N,Consumer Cyclical,Yahoo Finance
Y,VAC,Marriott Vacations Worldwide Corporation Common Stock,N, ,N,100.0,N,,VAC,VAC,N,Consumer Cyclical,Yahoo Finance
Y,VC,Visteon Corporation - Common Stock,Q,Q,N,100.0,N,N,,VC,N,Consumer Cyclical,Yahoo Finance
Y,VFC,V.F. Corporation Common Stock,N, ,N,100.0,N,,VFC,VFC,N,Consumer Cyclical,Yahoo Finance
Y,VIOT,"Viomi Technology Co., Ltd - American Depositary Shares",Q,Q,N,100.0,N,N,,VIOT,N,Consumer Cyclical,Yahoo Finance
Y,VIPS,"Vipshop Holdings Limited American Depositary Shares, each representing two ordinary shares",N, ,N,100.0,N,,VIPS,VIPS,N,Consumer Cyclical,Yahoo Finance
Y,VIRC,Virco Manufacturing Corporation - Common Stock,Q,G,N,100.0,N,N,,VIRC,N,Consumer Cyclical,Yahoo Finance
Y,VNCE,Vince Holding Corp. Common Stock,N, ,N,100.0,N,,VNCE,VNCE,N,Consumer Cyclical,Yahoo Finance
Y,VRA,"Vera Bradley, Inc. - Common Stock",Q,Q,N,100.0,N,N,,VRA,N,Consumer Cyclical,Yahoo Finance
Y,VVV,Valvoline Inc. Common Stock,N, ,N,100.0,N,,VVV,VVV,N,Consumer Cyclical,Yahoo Finance
Y,W,Wayfair Inc. Class A Common Stock,N, ,N,100.0,N,,W,W,N,Consumer Cyclical,Yahoo Finance
Y,WEN,Wendy's Company (The) - Common Stock,Q,Q,N,100.0,N,N,,WEN,N,Consumer Cyclical,Yahoo Finance
Y,WEYS,"Weyco Group, Inc. - Common Stock",Q,Q,N,100.0,N,N,,WEYS,N,Consumer Cyclical,Yahoo Finance
Y,WGO,"Winnebago Industries, Inc. Common Stock",N, ,N,100.0,N,,WGO,WGO,N,Consumer Cyclical,Yahoo Finance
Y,WH,"Wyndham Hotels & Resorts, Inc. Common Stock ",N, ,N,100.0,N,,WH,WH,N,Consumer Cyclical,Yahoo Finance
Y,WHR,Whirlpool Corporation Common Stock,N, ,N,100.0,N,,WHR,WHR,N,Consumer Cyclical,Yahoo Finance
Y,WINA,Winmark Corporation - Common Stock,Q,G,N,100.0,N,N,,WINA,N,Consumer Cyclical,Yahoo Finance
Y,WING,Wingstop Inc. - Common Stock,Q,Q,N,100.0,N,N,,WING,N,Consumer Cyclical,Yahoo Finance
Y,WKHS,"Workhorse Group, Inc. - Common Stock",Q,S,N,100.0,N,N,,WKHS,N,Consumer Cyclical,Yahoo Finance
Y,WPRT,Westport Fuel Systems Inc - Common Shares,Q,Q,N,100.0,N,N,,WPRT,N,Consumer Cyclical,Yahoo Finance
Y,WSM,"Williams-Sonoma, Inc. Common Stock (DE)",N, ,N,100.0,N,,WSM,WSM,N,Consumer Cyclical,Yahoo Finance
Y,WW,"WW International, Inc.  - Common Stock",Q,Q,N,100.0,N,N,,WW,N,Consumer Cyclical,Yahoo Finance
Y,WWW,"Wolverine World Wide, Inc. Common Stock",N, ,N,100.0,N,,WWW,WWW,N,Consumer Cyclical,Yahoo Finance
Y,WYNN,"Wynn Resorts, Limited - Common Stock",Q,Q,N,100.0,N,N,,WYNN,N,Consumer Cyclical,Yahoo Finance
Y,XELB,"Xcel Brands, Inc - Common Stock",Q,G,N,100.0,N,N,,XELB,N,Consumer Cyclical,Yahoo Finance
Y,XPEL,"XPEL, Inc. - Common Stock",Q,S,N,100.0,N,N,,XPEL,N,Consumer Cyclical,Yahoo Finance
Y,YETI,"YETI Holdings, Inc. Common Stock",N, ,N,100.0,N,,YETI,YETI,N,Consumer Cyclical,Yahoo Finance
Y,YJ,Yunji Inc. - American Depository Shares,Q,G,N,100.0,N,N,,YJ,N,Consumer Cyclical,Yahoo Finance
Y,YTRA,"Yatra Online, Inc. - Ordinary Shares",Q,S,N,100.0,N,N,,YTRA,N,Consumer Cyclical,Yahoo Finance
Y,YUM,"Yum! Brands, Inc.",N, ,N,100.0,N,,YUM,YUM,N,Consumer Cyclical,Yahoo Finance
Y,YUMC,"Yum China Holdings, Inc. Common Stock",N, ,N,100.0,N,,YUMC,YUMC,N,Consumer Cyclical,Yahoo Finance
Y,ZUMZ,Zumiez Inc. - Common Stock,Q,Q,N,100.0,N,N,,ZUMZ,N,Consumer Cyclical,Yahoo Finance
