date,close,ret,logret,sma,vol,drawdown,regime_A,regime_B,regime_C
2018-10-19,7107.23297888,-0.00124441,-0.00124519,7442.22815557,0.25627323,-0.07218456,Bear,Bear,Bear
2018-10-22,7141.21265301,0.00478100,0.00476961,7436.88632909,0.25707426,-0.06774867,Bear,Bear,Bear
2018-10-23,7118.67447263,-0.00315607,-0.00316106,7431.23643028,0.25647766,-0.07069093,Bear,Bear,Bear
2018-10-24,6789.15430777,-0.04628954,-0.04739515,7418.07615860,0.30046396,-0.11370822,Bear,Bear,Bear
2018-10-25,7016.38933890,0.03347030,0.03292236,7411.31072024,0.32666726,-0.08404376,Bear,Bear,Bear
2018-10-26,6852.40433832,-0.02337171,-0.02364916,7400.87291141,0.33341495,-0.10545122,Bear,Bear,Bear
2018-10-29,6713.90177709,-0.02021226,-0.02041932,7387.60006377,0.33622335,-0.12353207,Bear,Bear,Bear
2018-10-30,6810.12107310,0.01433135,0.01422963,7376.37412818,0.34398296,-0.11097110,Bear,Bear,Bear
2018-10-31,6967.09572325,0.02305020,0.02278856,7367.77152845,0.35795622,-0.09047881,Bear,Bear,Bear
2018-11-01,7069.17115926,0.01465107,0.01454478,7360.66303936,0.35955293,-0.07715335,Bear,Bear,Bear
2018-11-02,6965.29400790,-0.01469439,-0.01480342,7351.69215844,0.36055630,-0.09071402,Bear,Bear,Bear
2018-11-05,6937.08939025,-0.00404931,-0.00405753,7340.72586524,0.36037835,-0.09439599,Bear,Bear,Bear
2018-11-06,6988.84763036,0.00746109,0.00743339,7329.32015999,0.36177338,-0.08763920,Bear,Bear,Bear
2018-11-07,7203.13299585,0.03066104,0.03020039,7321.97790965,0.34235589,-0.05966527,Bear,Bear,Bear
2018-11-08,7158.59078088,-0.00618373,-0.00620293,7311.94613196,0.34028313,-0.06548004,Bear,Bear,Bear
2018-11-09,7039.14916690,-0.01668507,-0.01682584,7299.87571714,0.33156838,-0.08107258,Bear,Bear,Bear
2018-11-12,6829.09763989,-0.02984047,-0.03029476,7283.36659880,0.34561565,-0.10849380,Bear,Bear,Bear
2018-11-13,6830.90573793,0.00026476,0.00026473,7267.53826624,0.32628651,-0.10825776,Bear,Bear,Bear
2018-11-14,6769.87256511,-0.00893486,-0.00897501,7252.47052572,0.32664269,-0.11622535,Bear,Bear,Bear
2018-11-15,6890.44702202,0.01781045,0.01765370,7241.21612256,0.32689030,-0.10048493,Bear,Bear,Bear
2018-11-16,6867.01532941,-0.00340061,-0.00340640,7229.95121578,0.32694822,-0.10354383,Bear,Bear,Bear
2018-11-19,6642.91650376,-0.03263409,-0.03317846,7213.85602401,0.34425005,-0.13279886,Bear,Bear,Bear
2018-11-20,6526.96289772,-0.01745523,-0.01760936,7194.23783726,0.34779852,-0.14793606,Bear,Bear,Bear
2018-11-21,6575.66299503,0.00746137,0.00743367,7175.98980535,0.31019471,-0.14157849,Bear,Bear,Bear
2018-11-23,6527.34732376,-0.00734765,-0.00737478,7155.30302107,0.28245682,-0.14788587,Bear,Bear,Bear
2018-11-26,6678.33898489,0.02313216,0.02286867,7137.95987462,0.28691953,-0.12817463,Bear,Bear,Bear
2018-11-27,6701.03621223,0.00339863,0.00339287,7123.28600981,0.27817629,-0.12521161,Bear,Bear,Bear
2018-11-28,6913.32613690,0.03168016,0.03118870,7111.66454485,0.29572021,-0.09749817,Bear,Bear,Bear
2018-11-29,6892.39969161,-0.00302697,-0.00303156,7099.70607751,0.28417866,-0.10023002,Bear,Bear,Bear
2018-11-30,6949.01387858,0.00821400,0.00818045,7087.30566412,0.28057334,-0.09283931,Bear,Bear,Bear
2018-12-03,7062.13316296,0.01627847,0.01614739,7077.92689014,0.28167637,-0.07807212,Bear,Bear,Bear
2018-12-04,6795.21336248,-0.03779592,-0.03852871,7062.85614362,0.31409414,-0.11291723,Bear,Bear,Bear
2018-12-06,6838.84985312,0.00642165,0.00640112,7048.36926367,0.31374626,-0.10722070,Bear,Bear,Bear
2018-12-07,6613.27498776,-0.03298433,-0.03354058,7029.37303437,0.31101765,-0.13666842,Bear,Bear,Bear
2018-12-10,6682.74232354,0.01050423,0.01044944,7010.43643229,0.31523479,-0.12759979,Bear,Bear,Bear
2018-12-11,6704.23668885,0.00321640,0.00321124,6991.96816775,0.31195603,-0.12479381,Bear,Bear,Bear
2018-12-12,6763.95669843,0.00890780,0.00886836,6974.33823999,0.29614538,-0.11699764,Bear,Bear,Bear
2018-12-13,6767.97351163,0.00059386,0.00059368,6957.13214476,0.29615864,-0.11647327,Bear,Bear,Bear
2018-12-14,6594.96322366,-0.02556309,-0.02589550,6936.28289328,0.30844444,-0.13905894,Bear,Bear,Bear
2018-12-17,6448.38642515,-0.02222557,-0.02247628,6915.45054974,0.30861564,-0.15819384,Bear,Bear,Bear
2018-12-18,6491.51633077,0.00668848,0.00666621,6897.30073367,0.31064069,-0.15256344,Bear,Bear,Bear
2018-12-19,6342.96811378,-0.02288344,-0.02314933,6877.10363344,0.29947676,-0.17195570,Bear,Bear,Bear
2018-12-20,6243.19478887,-0.01572975,-0.01585478,6854.53522205,0.29835056,-0.18498063,Bear,Bear,Bear
2018-12-21,6046.55657178,-0.03149641,-0.03200309,6834.57644301,0.31385966,-0.21065082,Bear,Bear,Bear
2018-12-24,5899.35463784,-0.02434475,-0.02464599,6813.28300620,0.32206132,-0.22986733,Bear,Bear,Bear
2018-12-26,6262.76657516,0.06160198,0.05977907,6795.39416681,0.38500943,-0.18242563,Bear,Bear,Bear
2018-12-27,6288.30197945,0.00407734,0.00406905,6779.78679452,0.38517073,-0.17909210,Bear,Bear,Bear
2018-12-28,6285.26637401,-0.00048274,-0.00048286,6759.96359565,0.36348651,-0.17948839,Bear,Bear,Bear
2018-12-31,6329.96459242,0.00711159,0.00708642,6740.99026478,0.36589182,-0.17365325,Bear,Bear,Bear
2019-01-02,6360.86915938,0.00488227,0.00487039,6725.88588148,0.36458591,-0.16961880,Bear,Bear,Bear
2019-01-03,6147.12763165,-0.03360257,-0.03418011,6706.68377454,0.37064408,-0.19752174,Bear,Bear,Bear
2019-01-04,6422.67373169,0.04482518,0.04384958,6692.31299611,0.39223896,-0.16155051,Bear,Bear,Bear
2019-01-07,6488.25357199,0.01021068,0.01015890,6679.70457810,0.39363486,-0.15298937,Bear,Bear,Bear
2019-01-08,6551.84731549,0.00980137,0.00975364,6674.95843825,0.37824383,-0.14468751,Bear,Bear,Bear
2019-01-09,6600.69436656,0.00745546,0.00742781,6666.64453881,0.37723797,-0.13831076,Bear,Bear,Bear
2019-01-10,6620.94165580,0.00306745,0.00306275,6662.01528516,0.37721835,-0.13566758,Bear,Bear,Bear
2019-01-11,6601.39528634,-0.00295220,-0.00295657,6659.76515534,0.37560311,-0.13821926,Bear,Bear,Bear
2019-01-14,6541.03772559,-0.00914315,-0.00918521,6654.38348839,0.37658076,-0.14609865,Bear,Bear,Bear
2019-01-15,6669.63802841,0.01966054,0.01946976,6648.43433450,0.37233602,-0.12931050,Bear,Bear,Bear
2019-01-16,6668.56198859,-0.00016133,-0.00016135,6640.42215108,0.36231295,-0.12945097,Bear,Bear,Bear
2019-01-17,6718.45303916,0.00748153,0.00745368,6635.48533171,0.36246747,-0.12293793,Bear,Bear,Bear
2019-01-18,6784.60783653,0.00984673,0.00979857,6632.43570063,0.35117943,-0.11430174,Bear,Bear,Bear
2019-01-22,6646.81301011,-0.02030992,-0.02051900,6625.59500823,0.35493538,-0.13229019,Bear,Bear,Bear
2019-01-23,6658.76341478,0.00179791,0.00179630,6614.70761661,0.32995745,-0.13073013,Bear,Bear,Bear
2019-01-24,6702.54693646,0.00657532,0.00655380,6605.58673972,0.31104459,-0.12501440,Bear,Bear,Bear
2019-01-25,6787.37138049,0.01265555,0.01257614,6600.55118399,0.24075665,-0.11394097,Bear,Bear,Bear
2019-01-28,6697.08682381,-0.01330184,-0.01339111,6597.91096767,0.24856229,-0.12572719,Bear,Bear,Bear
2019-01-29,6632.79237934,-0.00960036,-0.00964674,6593.94870050,0.25243650,-0.13412052,Bear,Bear,Bear
2019-01-30,6807.90886210,0.02640162,0.02605912,6594.70942644,0.26546542,-0.11125990,Bull,Bear,Bear
2019-01-31,6906.83933784,0.01453170,0.01442712,6595.03727275,0.26820644,-0.09834499,Bull,Bear,Bear
2019-02-01,6875.51790356,-0.00453484,-0.00454516,6595.20732424,0.22998810,-0.10243386,Bull,Bear,Bear
2019-02-04,6959.95692118,0.01228111,0.01220631,6601.54813258,0.18276817,-0.09141075,Bull,Bear,Bear
2019-02-05,7023.52078588,0.00913280,0.00909134,6611.47929035,0.18233111,-0.08311279,Bull,Bear,Bear
2019-02-06,6997.62230333,-0.00368739,-0.00369421,6619.91847651,0.18291481,-0.08649371,Bull,Bear,Bear
2019-02-07,6904.98064987,-0.01323902,-0.01332744,6627.47114304,0.19133266,-0.09858764,Bull,Bear,Bear
2019-02-08,6913.12991016,0.00118020,0.00117950,6632.16696154,0.19134379,-0.09752379,Bull,Bear,Bear
2019-02-11,6909.18471762,-0.00057068,-0.00057084,6636.32993165,0.19068405,-0.09803882,Bull,Bear,Bear
2019-02-12,7014.66902641,0.01526726,0.01515189,6638.35678944,0.19084714,-0.08426834,Bull,Bear,Bear
2019-02-13,7015.87582381,0.00017204,0.00017202,6640.82631208,0.18148734,-0.08411080,Bull,Bear,Bear
2019-02-14,7022.41911082,0.00093264,0.00093221,6642.29441673,0.18131364,-0.08325661,Bull,Bear,Bear
2019-02-15,7055.17934098,0.00466509,0.00465424,6642.15534029,0.18058752,-0.07897991,Bear,Bear,Bear
2019-02-19,7066.61206902,0.00162047,0.00161916,6647.58331442,0.17849193,-0.07748742,Bull,Bear,Bear
2019-02-20,7062.33850618,-0.00060475,-0.00060494,6652.05308748,0.15792853,-0.07804532,Bull,Bull,Bear
2019-02-21,7035.16399298,-0.00384781,-0.00385523,6660.49086758,0.15977829,-0.08159282,Bull,Bull,Bear
2019-02-22,7090.62504965,0.00788341,0.00785249,6668.64852211,0.16025422,-0.07435264,Bull,Bull,Bear
2019-02-25,7115.42605936,0.00349772,0.00349162,6676.87230952,0.15610533,-0.07111499,Bull,Bull,Bear
2019-02-26,7123.21568049,0.00109475,0.00109415,6684.05748916,0.14477708,-0.07009809,Bull,Bull,Bear
2019-02-27,7117.00460167,-0.00087195,-0.00087233,6691.03811096,0.13772177,-0.07090892,Bull,Bull,Bear
2019-02-28,7097.52549973,-0.00273698,-0.00274073,6701.08935648,0.11046089,-0.07345182,Bull,Bull,Bear
2019-03-01,7151.57205224,0.00761484,0.00758600,6715.15306902,0.10271915,-0.06639630,Bull,Bull,Bear
2019-03-04,7150.83334893,-0.00010329,-0.00010330,6728.33940939,0.10029531,-0.06649274,Bull,Bull,Bear
2019-03-05,7156.78508047,0.00083231,0.00083197,6744.61574872,0.09272921,-0.06571577,Bull,Bull,Bear
2019-03-06,7112.46769911,-0.00619236,-0.00621161,6762.00120692,0.09178749,-0.07150119,Bull,Bull,Bear
2019-03-07,7026.88266570,-0.01203310,-0.01210608,6781.60772880,0.10139640,-0.08267391,Bull,Bull,Bear
2019-03-08,7015.69004406,-0.00159283,-0.00159410,6803.93443693,0.08833397,-0.08413505,Bull,Bull,Bear
2019-03-11,7164.02043759,0.02114267,0.02092226,6821.95951418,0.11364541,-0.06477123,Bull,Bull,Bear
2019-03-12,7201.28133228,0.00520112,0.00518764,6840.21910123,0.11390184,-0.05990699,Bull,Bull,Bear
2019-03-13,7256.98152380,0.00773476,0.00770500,6859.65340423,0.10530087,-0.05263560,Bull,Bull,Bear
2019-03-14,7243.01359335,-0.00192476,-0.00192661,6877.91438425,0.10596564,-0.05445905,Bull,Bull,Bear
2019-03-15,7306.98721335,0.00883246,0.00879368,6896.83674533,0.10894776,-0.04610759,Bull,Bull,Bear
2019-03-18,7326.28149803,0.00264053,0.00263705,6920.41982265,0.10852704,-0.04358882,Bull,Bull,Bear
2019-03-19,7349.27825051,0.00313894,0.00313402,6938.95191303,0.10861095,-0.04058670,Bull,Bull,Bear
2019-03-20,7380.75371959,0.00428280,0.00427365,6956.80191598,0.10846272,-0.03647773,Bull,Bull,Bear
2019-03-21,7493.26938555,0.01524447,0.01512944,6975.63035738,0.11512404,-0.02178934,Bull,Bull,Bull
2019-03-22,7326.05666200,-0.02231506,-0.02256780,6990.13760329,0.14533509,-0.04361817,Bull,Bull,Bear
2019-03-25,7316.95770988,-0.00124200,-0.00124277,7004.05792437,0.14550367,-0.04480599,Bull,Bull,Bear
2019-03-26,7351.15018424,0.00467305,0.00466216,7019.05302233,0.14595586,-0.04034233,Bull,Bull,Bear
2019-03-27,7308.19309884,-0.00584359,-0.00586073,7034.39612980,0.14812318,-0.04595017,Bull,Bull,Bear
2019-03-28,7320.47229614,0.00168020,0.00167879,7047.41281515,0.14734275,-0.04434718,Bull,Bull,Bear
2019-03-29,7378.77147434,0.00796385,0.00793231,7061.61700487,0.14753603,-0.03673650,Bull,Bull,Bear
2019-04-01,7478.41559136,0.01350416,0.01341379,7076.81625591,0.15320350,-0.02372843,Bull,Bull,Bull
2019-04-02,7499.63884257,0.00283793,0.00283391,7091.11687603,0.15312433,-0.02095784,Bull,Bull,Bull
2019-04-03,7544.97153419,0.00604465,0.00602645,7109.08004651,0.15019370,-0.01503987,Bull,Bull,Bull
2019-04-04,7540.56761760,-0.00058369,-0.00058386,7126.71613057,0.14010239,-0.01561478,Bull,Bull,Bull
2019-04-05,7578.83998004,0.00507553,0.00506269,7144.24199144,0.13886184,-0.01061851,Bull,Bull,Bull
2019-04-08,7599.74238168,0.00275799,0.00275420,7160.48941146,0.12336540,-0.00788980,Bull,Bull,Bull
2019-04-09,7568.48632117,-0.00411278,-0.00412126,7177.91740141,0.12553434,-0.01197013,Bull,Bull,Bull
2019-04-10,7611.48784773,0.00568165,0.00566558,7197.49131078,0.12461531,-0.00635649,Bull,Bull,Bull
2019-04-11,7594.88997299,-0.00218063,-0.00218302,7213.23093300,0.12473623,-0.00852326,Bull,Bull,Bull
2019-04-12,7628.14977487,0.00437923,0.00436967,7227.65714174,0.12268709,-0.00418135,Bull,Bull,Bull
2019-04-15,7629.11978901,0.00012716,0.00012715,7242.72917945,0.12287847,-0.00405472,Bull,Bull,Bull
2019-04-16,7654.73136129,0.00335708,0.00335146,7256.62466825,0.12290691,-0.00071125,Bull,Bull,Bull
2019-04-17,7680.71752329,0.00339478,0.00338904,7269.76860300,0.12273330,0.00000000,Bull,Bull,Bull
2019-04-18,7689.71510649,0.00117145,0.00117077,7283.61045906,0.11249011,0.00000000,Bull,Bull,Bull
2019-04-22,7713.49484737,0.00309241,0.00308764,7299.78074301,0.06861778,0.00000000,Bull,Bull,Bull
2019-04-23,7810.70616658,0.01260276,0.01252401,7317.73226814,0.07550896,0.00000000,Bull,Bull,Bull
2019-04-24,7784.41257647,-0.00336635,-0.00337203,7335.23682532,0.07884897,-0.00336635,Bull,Bull,Bull
2019-04-25,7816.91904807,0.00417584,0.00416715,7351.28182575,0.07185800,0.00000000,Bull,Bull,Bull
2019-04-26,7826.67914232,0.00124859,0.00124781,7367.49789212,0.07200824,0.00000000,Bull,Bull,Bull
2019-04-29,7839.03833145,0.00157911,0.00157786,7383.83027653,0.07014568,0.00000000,Bull,Bull,Bull
2019-04-30,7781.45569623,-0.00734562,-0.00737274,7398.35580364,0.06809254,-0.00734562,Bull,Bull,Bull
2019-05-01,7751.84690555,-0.00380505,-0.00381230,7412.06050037,0.07101900,-0.01112272,Bull,Bull,Bull
2019-05-02,7724.05616760,-0.00358505,-0.00359149,7425.29485360,0.07136998,-0.01466789,Bull,Bull,Bull
2019-05-03,7845.72918575,0.01575248,0.01562969,7441.50615745,0.08746650,0.00000000,Bull,Bull,Bull
2019-05-06,7794.09287931,-0.00658145,-0.00660321,7455.57551405,0.09171873,-0.00658145,Bull,Bull,Bull
2019-05-07,7640.14913911,-0.01975134,-0.01994900,7466.06997564,0.11870740,-0.02620280,Bull,Bull,Bull
2019-05-08,7617.54964430,-0.00295799,-0.00296237,7475.95665492,0.11820968,-0.02908328,Bull,Bull,Bull
2019-05-09,7582.74635442,-0.00456883,-0.00457930,7485.27148997,0.11766105,-0.03351923,Bull,Bull,Bear
2019-05-10,7586.53111280,0.00049913,0.00049900,7495.05160223,0.11744320,-0.03303684,Bull,Bull,Bear
2019-05-13,7324.13216948,-0.03458747,-0.03519978,7498.50280458,0.16993208,-0.06648165,Bear,Bear,Bear
2019-05-14,7401.88367120,0.01061580,0.01055985,7503.52381102,0.17563103,-0.05657161,Bear,Bear,Bear
2019-05-15,7503.24562914,0.01369408,0.01360116,7510.45302200,0.18300888,-0.04365223,Bear,Bear,Bear
2019-05-16,7580.14232426,0.01024846,0.01019630,7519.80651450,0.18673122,-0.03385114,Bull,Bear,Bear
2019-05-17,7503.67965509,-0.01008723,-0.01013845,7529.34245429,0.18955511,-0.04359691,Bear,Bear,Bear
2019-05-20,7376.70335551,-0.01692187,-0.01706668,7536.56272052,0.19683459,-0.05978104,Bear,Bear,Bear
2019-05-21,7451.01961285,0.01007445,0.01002404,7542.30270402,0.19453547,-0.05030884,Bear,Bear,Bear
2019-05-22,7420.65614105,-0.00407508,-0.00408340,7546.69020020,0.19460106,-0.05417891,Bear,Bear,Bear
2019-05-23,7307.93346374,-0.01519039,-0.01530695,7547.70923900,0.19813959,-0.06854630,Bear,Bear,Bear
2019-05-24,7300.96079477,-0.00095412,-0.00095458,7548.86818302,0.19761285,-0.06943502,Bear,Bear,Bear
2019-05-28,7278.37589412,-0.00309341,-0.00309821,7548.29595664,0.19672161,-0.07231365,Bear,Bear,Bear
2019-05-29,7216.85869749,-0.00845205,-0.00848797,7546.10750063,0.19703656,-0.08015450,Bear,Bear,Bear
2019-05-30,7245.40293569,0.00395522,0.00394742,7544.02999433,0.19892863,-0.07651631,Bear,Bear,Bear
2019-05-31,7127.95613487,-0.01620984,-0.01634265,7538.97404264,0.20418963,-0.09148583,Bear,Bear,Bear
2019-06-03,6978.01746040,-0.02103530,-0.02125969,7528.66900413,0.19903762,-0.11059670,Bear,Bear,Bear
2019-06-04,7166.74739152,0.02704635,0.02668707,7525.48281873,0.23005157,-0.08654158,Bear,Bear,Bear
2019-06-05,7220.90316256,0.00755653,0.00752813,7523.56172778,0.22573120,-0.07963900,Bear,Bear,Bear
2019-06-06,7275.92674170,0.00762004,0.00759116,7522.05725893,0.22873257,-0.07262581,Bear,Bear,Bear
2019-06-07,7417.29126147,0.01942907,0.01924274,7524.23922218,0.24088371,-0.05460779,Bear,Bear,Bear
2019-06-10,7501.92889730,0.01141086,0.01134624,7527.86835420,0.24488465,-0.04382006,Bear,Bear,Bear
2019-06-11,7513.84912056,0.00158895,0.00158769,7530.56990713,0.20788999,-0.04230073,Bear,Bear,Bear
2019-06-12,7472.29440296,-0.00553042,-0.00554577,7530.44748336,0.20620727,-0.04759721,Bear,Bear,Bear
2019-06-13,7510.68342520,0.00513751,0.00512436,7530.66837501,0.20118384,-0.04270422,Bear,Bear,Bear
2019-06-14,7479.11145169,-0.00420361,-0.00421247,7529.35117336,0.19802183,-0.04672832,Bear,Bear,Bear
2019-06-17,7526.51938684,0.00633871,0.00631871,7529.07020875,0.19619420,-0.04068580,Bear,Bear,Bear
2019-06-18,7635.40013665,0.01446628,0.01436264,7530.20141188,0.19126741,-0.02680809,Bull,Bear,Bull
2019-06-19,7667.73844704,0.00423531,0.00422637,7531.56133319,0.18902431,-0.02268632,Bull,Bear,Bull
2019-06-20,7738.05471159,0.00917040,0.00912861,7534.95270100,0.18972640,-0.01372396,Bull,Bear,Bull
2019-06-21,7728.78157670,-0.00119838,-0.00119910,7537.29857557,0.17886282,-0.01490589,Bull,Bear,Bull
2019-06-24,7723.02146162,-0.00074528,-0.00074556,7539.86120535,0.17880616,-0.01564007,Bull,Bear,Bull
2019-06-25,7591.53633302,-0.01702509,-0.01717168,7539.12893651,0.19150160,-0.03239888,Bear,Bear,Bear
2019-06-26,7627.05086996,0.00467818,0.00466727,7539.08755813,0.18750051,-0.02787227,Bear,Bear,Bull
2019-06-27,7657.04831609,0.00393303,0.00392532,7539.13389722,0.18749868,-0.02404886,Bull,Bear,Bull
2019-06-28,7671.07487102,0.00183185,0.00183017,7538.94104418,0.17351341,-0.02226107,Bear,Bear,Bull
2019-07-01,7768.13824815,0.01265317,0.01257378,7540.50950701,0.14884520,-0.00988958,Bull,Bull,Bull
2019-07-02,7799.82354671,0.00407888,0.00407058,7542.23608100,0.12572606,-0.00585104,Bull,Bull,Bull
2019-07-03,7857.68984321,0.00741892,0.00739154,7543.17575453,0.12567950,0.00000000,Bull,Bull,Bull
2019-07-05,7841.30104574,-0.00208570,-0.00208788,7544.31352392,0.12693170,-0.00208570,Bull,Bull,Bull
2019-07-08,7785.78667601,-0.00707974,-0.00710492,7543.69087648,0.11842625,-0.00915068,Bear,Bull,Bull
2019-07-09,7826.85832357,0.00527521,0.00526134,7543.69446010,0.11424191,-0.00392374,Bull,Bull,Bull
2019-07-10,7903.40069500,0.00977945,0.00973194,7544.98170737,0.11735394,0.00000000,Bull,Bull,Bull
2019-07-11,7896.77578922,-0.00083823,-0.00083859,7547.28810923,0.11420639,-0.00083823,Bull,Bull,Bull
2019-07-12,7943.24114323,0.00588409,0.00586685,7551.11599399,0.11444021,0.00000000,Bull,Bull,Bull
2019-07-15,7966.92621631,0.00298179,0.00297735,7555.97339496,0.11140258,0.00000000,Bull,Bull,Bull
2019-07-16,7927.07707507,-0.00500182,-0.00501437,7557.60035275,0.11436366,-0.00500182,Bull,Bull,Bull
2019-07-17,7888.76195073,-0.00483345,-0.00484517,7559.49373417,0.10830835,-0.00981109,Bull,Bull,Bull
2019-07-18,7904.13214509,0.00194837,0.00194647,7564.77339429,0.10788561,-0.00788184,Bull,Bull,Bull
2019-07-19,7834.89675619,-0.00875939,-0.00879798,7569.12033653,0.10986137,-0.01657220,Bull,Bull,Bull
2019-07-22,7905.11926880,0.00896279,0.00892286,7575.56779482,0.11345270,-0.00775794,Bull,Bull,Bull
2019-07-23,7954.56425324,0.00625481,0.00623533,7582.92845763,0.11462379,-0.00155166,Bull,Bull,Bull
2019-07-24,8010.60499078,0.00704510,0.00702040,7596.65791405,0.09244179,0.00000000,Bull,Bull,Bull
2019-07-25,7929.86677718,-0.01007892,-0.01013005,7607.21757617,0.10260091,-0.01007892,Bull,Bull,Bull
2019-07-26,8016.95277059,0.01098202,0.01092216,7617.49171900,0.10728939,0.00000000,Bull,Bull,Bull
2019-07-29,7989.08190234,-0.00347649,-0.00348255,7625.67051056,0.10923543,-0.00347649,Bull,Bull,Bull
2019-07-30,7952.47269493,-0.00458240,-0.00459294,7634.64637136,0.10413773,-0.00804297,Bull,Bull,Bull
2019-07-31,7848.77977893,-0.01303908,-0.01312483,7644.08789983,0.11510175,-0.02097717,Bull,Bull,Bull
2019-08-01,7801.14635475,-0.00606890,-0.00608739,7651.09043467,0.11404665,-0.02691876,Bull,Bull,Bull
2019-08-02,7692.80054136,-0.01388845,-0.01398579,7656.53332267,0.12383572,-0.04043335,Bull,Bull,Bear
2019-08-05,7415.69072878,-0.03602197,-0.03668677,7658.68846797,0.17659676,-0.07499883,Bear,Bear,Bear
2019-08-06,7521.32186730,0.01424428,0.01414378,7663.09568942,0.18437448,-0.06182285,Bear,Bear,Bear
2019-08-07,7551.89983491,0.00406550,0.00405726,7668.56616824,0.18065177,-0.05800869,Bear,Bear,Bear
2019-08-08,7724.82982265,0.02289887,0.02264063,7678.72559074,0.20118535,-0.03643815,Bull,Bear,Bear
2019-08-09,7646.26781714,-0.01017006,-0.01022213,7686.74288837,0.20189969,-0.04623764,Bear,Bear,Bear
2019-08-12,7561.68244863,-0.01106231,-0.01112395,7695.41741465,0.20357459,-0.05678845,Bear,Bear,Bear
2019-08-13,7728.15145241,0.02201481,0.02177598,7710.42009449,0.22085615,-0.03602383,Bull,Bear,Bear
2019-08-14,7490.13036923,-0.03079923,-0.03128349,7716.88775404,0.24513555,-0.06571355,Bear,Bear,Bear
2019-08-15,7484.88790950,-0.00069992,-0.00070016,7722.16744898,0.24466513,-0.06636747,Bear,Bear,Bear
2019-08-16,7604.10876804,0.01592821,0.01580269,7728.73108951,0.25203855,-0.05149637,Bear,Bear,Bear
2019-08-19,7719.32331329,0.01515162,0.01503798,7734.77173054,0.25628986,-0.03712501,Bear,Bear,Bear
2019-08-20,7664.47093918,-0.00710585,-0.00713122,7738.02257138,0.25554488,-0.04396706,Bear,Bear,Bear
2019-08-21,7733.21574582,0.00896928,0.00892930,7742.40990389,0.25651246,-0.03539213,Bear,Bear,Bear
2019-08-22,7707.42710609,-0.00333479,-0.00334036,7747.11255795,0.25470057,-0.03860889,Bear,Bear,Bear
2019-08-23,7464.99450143,-0.03145441,-0.03195973,7746.19877947,0.27202911,-0.06884889,Bear,Bear,Bear
2019-08-26,7575.01862794,0.01473867,0.01463112,7748.11692300,0.27959683,-0.05512495,Bear,Bear,Bear
2019-08-27,7566.02730076,-0.00118697,-0.00118768,7748.90708128,0.27954603,-0.05624649,Bear,Bear,Bear
2019-08-28,7587.89619649,0.00289041,0.00288624,7747.95700247,0.27723562,-0.05351866,Bear,Bear,Bear
2019-08-29,7702.31170008,0.01507869,0.01496613,7748.64846754,0.28282297,-0.03924697,Bear,Bear,Bear
2019-08-30,7690.99781114,-0.00146890,-0.00146998,7747.70732953,0.27844382,-0.04065821,Bear,Bear,Bear
2019-09-03,7609.51316358,-0.01059481,-0.01065133,7745.32196126,0.24646118,-0.05082225,Bear,Bear,Bear
2019-09-04,7719.24643800,0.01442054,0.01431755,7745.24646079,0.24658212,-0.03713460,Bear,Bear,Bear
2019-09-05,7862.53913367,0.01856304,0.01839285,7750.66651681,0.25385260,-0.01926089,Bull,Bear,Bull
2019-09-06,7852.53855845,-0.00127193,-0.00127274,7755.17627057,0.24199844,-0.02050832,Bull,Bear,Bull
2019-09-09,7832.40321527,-0.00256418,-0.00256748,7758.68336856,0.23887120,-0.02301991,Bull,Bear,Bull
2019-09-10,7814.74229466,-0.00225485,-0.00225740,7761.55671703,0.23484217,-0.02522286,Bull,Bear,Bull
2019-09-11,7887.58058689,0.00932063,0.00927746,7763.94556381,0.22460011,-0.01613733,Bull,Bear,Bull
2019-09-12,7917.33979693,0.00377292,0.00376582,7766.29588881,0.18944477,-0.01242529,Bull,Bear,Bull
2019-09-13,7892.95464628,-0.00307997,-0.00308472,7767.00118487,0.19021221,-0.01546699,Bull,Bear,Bull
2019-09-16,7852.41238296,-0.00513651,-0.00514975,7767.22341162,0.18548409,-0.02052406,Bull,Bear,Bull
2019-09-17,7888.78630039,0.00463220,0.00462150,7769.28340410,0.17905377,-0.01598693,Bull,Bear,Bull
2019-09-18,7888.55621305,-0.00002917,-0.00002917,7770.51736189,0.17648732,-0.01601563,Bull,Bear,Bull
2019-09-19,7901.79211477,0.00167786,0.00167646,7770.48519029,0.17426955,-0.01436464,Bear,Bear,Bull
2019-09-20,7823.55329372,-0.00990140,-0.00995075,7769.02074038,0.17803162,-0.02412381,Bear,Bear,Bull
2019-09-23,7818.61003367,-0.00063184,-0.00063204,7766.52811819,0.12992707,-0.02474041,Bear,Bull,Bull
2019-09-24,7710.04444735,-0.01388554,-0.01398284,7761.39048281,0.13359831,-0.03828242,Bear,Bear,Bear
2019-09-25,7803.54134634,0.01212664,0.01205370,7758.91976823,0.13903330,-0.02662002,Bear,Bull,Bull
2019-09-26,7771.99214210,-0.00404293,-0.00405113,7756.58437206,0.14032081,-0.03055533,Bear,Bull,Bear
2019-09-27,7681.57853152,-0.01163326,-0.01170146,7752.13329979,0.13751909,-0.04183313,Bear,Bear,Bear
2019-09-30,7749.44866018,0.00883544,0.00879664,7750.42433787,0.14098212,-0.03336731,Bear,Bear,Bear
